date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:42	9749/9749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-2615%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.minacd9.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:42	6669/6669	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-1a0d%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:43	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-25a4%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minae06.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:43	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-6b8%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min266f.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:43	2821/2821	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-b05%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:43	231356/231356	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2027%20Sep%202024%2019:30:43%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/user/Desktop/BLACK/PODS/connect.facebook.net/en_US/fbevents.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:44	5015/5015	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Sep%202024%2019:30:44%20GMT	https://analytics.tiktok.com/i18n/pixel/events.js	C:/Users/user/Desktop/BLACK/PODS/analytics.tiktok.com/i18n/pixel/events.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:44	2054/2054	---M--	200	added ('OK')	image/png	etag:%22654af435-806%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-32x32.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-32x32.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:45	39211/39211	---M--	200	added ('OK')	image/png	etag:%22654af37f-992b%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-192x192.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-192x192.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:45	35355/35355	---M--	200	added ('OK')	image/png	etag:%22654af42a-8a1b%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-180x180.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/cropped-tabakka-tabacaria-180x180.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:46	57042/57042	---M--	200	added ('OK')	image/png	etag:%22654af48b-ded2%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/tabakka-tabacaria.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/tabakka-tabacaria.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:46	1740/1740	---M--	200	added ('OK')	image/png	etag:%22654af475-6cc%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/search.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/search.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:46	68676/68676	---M--	200	added ('OK')	image/jpeg	etag:%22654af1c6-10c44%22	https://tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-12.46.29-700x700.jpeg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-12.46.29-700x700.jpg	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:47	89728/89728	---M--	200	added ('OK')	image/jpeg	etag:%22654af1c6-15e80%22	https://tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.24.39.jpeg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.24.39.jpg	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:47	69286/69286	---M--	200	added ('OK')	image/jpeg	etag:%22654af1c6-10ea6%22	https://tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.24.39-700x589.jpeg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.24.39-700x589.jpg	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:48	32535/32535	---M--	200	added ('OK')	image/jpeg	etag:%22654af1bb-7f17%22	https://tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.07.45.jpeg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-24-at-13.07.45.jpg	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:48	72483/72483	---M--	200	added ('OK')	image/jpeg	etag:%22657749b6-11b23%22	https://tabakkatabacaria.com/wp-content/uploads/2023/12/DAZE-OHMLET-2-800x800-1.jpg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2023/12/DAZE-OHMLET-2-800x800-1.jpg	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:48	362750/362750	---M--	200	added ('OK')	image/png	etag:%2266116c56-588fe%22	https://tabakkatabacaria.com/wp-content/uploads/2024/02/timthumb.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2024/02/timthumb.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	12795/12795	---MCZ	200	added ('OK')	text/css	etag:W/%2266e3a7a5-31fb%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksde45.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	59031/59031	---M--	200	added ('OK')	image/png	etag:%22654af378-e697%22	https://tabakkatabacaria.com/wp-content/uploads/2022/05/compra-segura.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/uploads/2022/05/compra-segura.png	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	600/600	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-258%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-heading.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	10094/10094	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-276e%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	254/254	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-fe%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-image.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:49	704/704	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-2c0%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:50	9929/9929	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-26c9%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:50	4296/4296	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-10c8%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-divider.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:50	1364/1364	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-554%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/css/widget-spacer.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:50	137/137	---MCZ	200	added ('OK')	text/css	etag:W/%2266e14cdb-89%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min2401.css	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:50	231/231	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266cc8f9d-e7%22	https://tabakkatabacaria.com/wp-content/themes/kadence/assets/js/product-cls.min.js?ver=1.2.9	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/themes/kadence/assets/js/product-cls.min077c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:51	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654afb9c-4991%22	https://tabakkatabacaria.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/underscore.mind584.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:51	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654afb9c-592%22	https://tabakkatabacaria.com/wp-includes/js/wp-util.min.js?ver=6.6.2	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/wp-util.min109c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:51	1023/1023	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654afb9c-3ff%22	https://tabakkatabacaria.com/wp-includes/js/api-request.min.js?ver=6.6.2	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/api-request.min109c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:51	4307/4307	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660db9f9-10d3%22	https://tabakkatabacaria.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/dist/hooks.min2757.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:52	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660db9f9-23b5%22	https://tabakkatabacaria.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/dist/i18n.minc33c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:52	8226/8226	---MCZ	200	added ('OK')	application/javascript	etag:W/%226697e798-2022%22	https://tabakkatabacaria.com/wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/dist/url.mind2d7.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:52	5496/5496	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660db9f9-1578%22	https://tabakkatabacaria.com/wp-includes/js/dist/api-fetch.min.js?ver=4c185334c5ec26e149cc	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/dist/api-fetch.min803c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:54	23399/23399	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654af055-5b67%22	https://tabakkatabacaria.com/wp-content/plugins/woo-product-bundle-premium/assets/js/frontend.js?ver=7.0.5	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woo-product-bundle-premium/assets/js/frontendfd3b.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:54	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654afb9c-ba5%22	https://tabakkatabacaria.com/wp-includes/js/comment-reply.min.js?ver=6.6.2	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/comment-reply.min109c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:54	18062/18062	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266cc8f9d-468e%22	https://tabakkatabacaria.com/wp-content/themes/kadence/assets/js/navigation.min.js?ver=1.2.9	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/themes/kadence/assets/js/navigation.min077c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:55	1225/1225	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266cc8f9d-4c9%22	https://tabakkatabacaria.com/wp-content/themes/kadence/assets/js/shop-spinner.min.js?ver=1.2.9	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/themes/kadence/assets/js/shop-spinner.min077c.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:55	15315/15315	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-3bd3%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:55	2356/2356	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-934%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:55	10466/10466	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e14ce7-28e2%22	https://tabakkatabacaria.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.0.4	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.mindc24.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:55	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%226641ebbb-5e2d%22	https://tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:56	2939/2939	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-b7b%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:56	67477/67477	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696d109-10795%22	https://tabakkatabacaria.com/wp-content/plugins/ajax-search-for-woocommerce/assets/js/search.min.js?ver=1.28.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/ajax-search-for-woocommerce/assets/js/search.min8915.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:57	13789/13789	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e3a7a5-35dd%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=9.3.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.minf297.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:57	5825/5825	---MCZ	200	added ('OK')	application/javascript	etag:W/%226641ebbb-16c1%22	https://tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.20.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min78fb.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:57	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e14cdb-1385%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2401.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:58	80657/80657	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e14cdb-13b11%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2401.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:58	25066/25066	---MCZ	200	added ('OK')	application/javascript	etag:W/%226641ebbb-61ea%22	https://tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.20.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/frontend.min78fb.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:58	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%226697e798-53d8%22	https://tabakkatabacaria.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:59	41172/41172	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e14cdb-a0d4%22	https://tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.0	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor/assets/js/frontend.min2401.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:59	221379/221379	---MCZ	200	added ('OK')	application/javascript	etag:W/%226641ebbb-360c3%22	https://tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.20.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min78fb.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:59	21420/21420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265cd117e-53ac%22	https://tabakkatabacaria.com/wp-content/plugins/jet-blocks/assets/js/jet-blocks.min.js?ver=1.3.10	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/jet-blocks/assets/js/jet-blocks.min264f.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:30:59	78532/78532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265cd11ab-132c4%22	https://tabakkatabacaria.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min.js?ver=2.6.15	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min9450.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:31:00	12264/12264	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265cd11de-2fe8%22	https://tabakkatabacaria.com/wp-content/plugins/jet-woo-builder/assets/js/frontend.min.js?ver=2.1.10	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/jet-woo-builder/assets/js/frontend.min6176.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:31:00	3721/3721	---MCZ	200	added ('OK')	application/javascript	etag:W/%226641ebbb-e89%22	https://tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.20.1	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min78fb.js	(from https://tabakkatabacaria.com/produto/pod-descartavel-ignite-v50-5000-puffs/)
16:31:01	3943/3943	---M--	200	added ('OK')	image/png	etag:%2266ba47d9-f67%22	https://tabakkatabacaria.com/wp-content/plugins/instagram-feed/img/sbi-sprite.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/instagram-feed/img/sbi-sprite.png	(from https://tabakkatabacaria.com/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.5.0)
16:31:01	547/547	---M--	200	added ('OK')	image/png	etag:%2266e3a7a5-223%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=9.3.1)
16:31:01	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266e3a7a5-612%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.3.1)
16:31:01	866/866	---M--	200	added ('OK')	image/gif	etag:%2266e3a7a5-362%22	https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/user/Desktop/BLACK/PODS/tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://tabakkatabacaria.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.3.1)
